Image,class_label,filename,target,target_name,split
46608,0,46608,1,Shirts,test
46634,8,46634,4,Accessories,test
46649,0,46649,1,Shirts,test
46675,1,46675,2,Pants,test
46679,5,46679,3,Low-top shoes,test
46682,7,46682,3,Low-top shoes,test
46686,7,46686,3,Low-top shoes,test
46695,2,46695,0,Outerwear,test
46700,0,46700,1,Shirts,test
46704,2,46704,0,Outerwear,test
46715,7,46715,3,Low-top shoes,test
46725,4,46725,0,Outerwear,test
46732,4,46732,0,Outerwear,test
46736,6,46736,1,Shirts,test
46739,7,46739,3,Low-top shoes,test
46740,3,46740,0,Outerwear,test
46741,4,46741,0,Outerwear,test
46750,6,46750,1,Shirts,test
46772,6,46772,1,Shirts,test
46779,1,46779,2,Pants,test
46784,2,46784,0,Outerwear,test
46786,3,46786,0,Outerwear,test
46789,0,46789,1,Shirts,test
46795,4,46795,0,Outerwear,test
46804,7,46804,3,Low-top shoes,test
46809,4,46809,0,Outerwear,test
46815,8,46815,4,Accessories,test
46841,3,46841,0,Outerwear,test
46847,4,46847,0,Outerwear,test
46855,4,46855,0,Outerwear,test
46875,0,46875,1,Shirts,test
46884,3,46884,0,Outerwear,test
46885,4,46885,0,Outerwear,test
46888,7,46888,3,Low-top shoes,test
46890,6,46890,1,Shirts,test
46894,1,46894,2,Pants,test
46901,2,46901,0,Outerwear,test
46903,5,46903,3,Low-top shoes,test
46909,2,46909,0,Outerwear,test
46913,0,46913,1,Shirts,test
46933,2,46933,0,Outerwear,test
46948,0,46948,1,Shirts,test
46963,4,46963,0,Outerwear,test
46988,2,46988,0,Outerwear,test
46991,4,46991,0,Outerwear,test
47005,7,47005,3,Low-top shoes,test
47007,0,47007,1,Shirts,test
47028,6,47028,1,Shirts,test
47029,1,47029,2,Pants,test
47031,4,47031,0,Outerwear,test
47033,0,47033,1,Shirts,test
47059,6,47059,1,Shirts,test
47081,5,47081,3,Low-top shoes,test
47082,0,47082,1,Shirts,test
47085,2,47085,0,Outerwear,test
47092,4,47092,0,Outerwear,test
47093,2,47093,0,Outerwear,test
47094,3,47094,0,Outerwear,test
47095,0,47095,1,Shirts,test
47097,0,47097,1,Shirts,test
47108,5,47108,3,Low-top shoes,test
47122,0,47122,1,Shirts,test
47133,6,47133,1,Shirts,test
47150,3,47150,0,Outerwear,test
47155,1,47155,2,Pants,test
47164,7,47164,3,Low-top shoes,test
47167,5,47167,3,Low-top shoes,test
47196,6,47196,1,Shirts,test
47198,1,47198,2,Pants,test
47210,1,47210,2,Pants,test
47215,2,47215,0,Outerwear,test
47232,2,47232,0,Outerwear,test
47235,8,47235,4,Accessories,test
47245,8,47245,4,Accessories,test
47253,0,47253,1,Shirts,test
47269,7,47269,3,Low-top shoes,test
47278,4,47278,0,Outerwear,test
47287,0,47287,1,Shirts,test
47295,7,47295,3,Low-top shoes,test
47310,1,47310,2,Pants,test
47312,5,47312,3,Low-top shoes,test
47315,4,47315,0,Outerwear,test
47326,5,47326,3,Low-top shoes,test
47327,0,47327,1,Shirts,test
47328,2,47328,0,Outerwear,test
47334,7,47334,3,Low-top shoes,test
47339,3,47339,0,Outerwear,test
47345,2,47345,0,Outerwear,test
47349,7,47349,3,Low-top shoes,test
47353,8,47353,4,Accessories,test
47359,7,47359,3,Low-top shoes,test
47365,2,47365,0,Outerwear,test
47366,6,47366,1,Shirts,test
47373,5,47373,3,Low-top shoes,test
47376,0,47376,1,Shirts,test
47379,7,47379,3,Low-top shoes,test
47387,1,47387,2,Pants,test
47391,7,47391,3,Low-top shoes,test
47403,2,47403,0,Outerwear,test
47409,7,47409,3,Low-top shoes,test
47415,4,47415,0,Outerwear,test
47425,1,47425,2,Pants,test
47427,0,47427,1,Shirts,test
47434,5,47434,3,Low-top shoes,test
47437,7,47437,3,Low-top shoes,test
47446,7,47446,3,Low-top shoes,test
47457,1,47457,2,Pants,test
47469,6,47469,1,Shirts,test
47472,4,47472,0,Outerwear,test
47476,5,47476,3,Low-top shoes,test
47488,5,47488,3,Low-top shoes,test
47491,7,47491,3,Low-top shoes,test
47495,0,47495,1,Shirts,test
47506,4,47506,0,Outerwear,test
47510,1,47510,2,Pants,test
47516,3,47516,0,Outerwear,test
47532,5,47532,3,Low-top shoes,test
47537,4,47537,0,Outerwear,test
47558,3,47558,0,Outerwear,test
47570,5,47570,3,Low-top shoes,test
47577,8,47577,4,Accessories,test
47578,2,47578,0,Outerwear,test
47582,4,47582,0,Outerwear,test
47584,6,47584,1,Shirts,test
47585,3,47585,0,Outerwear,test
47586,6,47586,1,Shirts,test
47590,4,47590,0,Outerwear,test
47593,4,47593,0,Outerwear,test
47602,5,47602,3,Low-top shoes,test
47605,6,47605,1,Shirts,test
47607,7,47607,3,Low-top shoes,test
47608,3,47608,0,Outerwear,test
47610,4,47610,0,Outerwear,test
47627,7,47627,3,Low-top shoes,test
47632,6,47632,1,Shirts,test
47635,2,47635,0,Outerwear,test
47637,3,47637,0,Outerwear,test
47639,6,47639,1,Shirts,test
47644,6,47644,1,Shirts,test
47667,0,47667,1,Shirts,test
47669,7,47669,3,Low-top shoes,test
47671,1,47671,2,Pants,test
47685,2,47685,0,Outerwear,test
47691,1,47691,2,Pants,test
47695,8,47695,4,Accessories,test
47699,1,47699,2,Pants,test
47708,8,47708,4,Accessories,test
47710,0,47710,1,Shirts,test
47716,7,47716,3,Low-top shoes,test
47723,6,47723,1,Shirts,test
47727,8,47727,4,Accessories,test
47728,1,47728,2,Pants,test
47734,5,47734,3,Low-top shoes,test
47736,5,47736,3,Low-top shoes,test
47747,6,47747,1,Shirts,test
47749,6,47749,1,Shirts,test
47761,1,47761,2,Pants,test
47766,8,47766,4,Accessories,test
47796,3,47796,0,Outerwear,test
47808,8,47808,4,Accessories,test
47809,1,47809,2,Pants,test
47811,1,47811,2,Pants,test
47812,0,47812,1,Shirts,test
47816,0,47816,1,Shirts,test
47826,7,47826,3,Low-top shoes,test
47836,4,47836,0,Outerwear,test
47842,4,47842,0,Outerwear,test
47845,6,47845,1,Shirts,test
47847,8,47847,4,Accessories,test
47848,2,47848,0,Outerwear,test
47868,4,47868,0,Outerwear,test
47872,0,47872,1,Shirts,test
47877,7,47877,3,Low-top shoes,test
47885,4,47885,0,Outerwear,test
47900,8,47900,4,Accessories,test
47910,6,47910,1,Shirts,test
47912,7,47912,3,Low-top shoes,test
47914,7,47914,3,Low-top shoes,test
47918,1,47918,2,Pants,test
47920,3,47920,0,Outerwear,test
47921,7,47921,3,Low-top shoes,test
47928,8,47928,4,Accessories,test
47950,7,47950,3,Low-top shoes,test
47959,8,47959,4,Accessories,test
47962,7,47962,3,Low-top shoes,test
47963,8,47963,4,Accessories,test
47973,7,47973,3,Low-top shoes,test
47974,2,47974,0,Outerwear,test
47978,0,47978,1,Shirts,test
47980,6,47980,1,Shirts,test
47993,1,47993,2,Pants,test
47998,5,47998,3,Low-top shoes,test
48002,3,48002,0,Outerwear,test
48003,2,48003,0,Outerwear,test
48004,6,48004,1,Shirts,test
48010,3,48010,0,Outerwear,test
48013,0,48013,1,Shirts,test
48017,1,48017,2,Pants,test
48022,5,48022,3,Low-top shoes,test
48023,1,48023,2,Pants,test
48032,2,48032,0,Outerwear,test
48040,8,48040,4,Accessories,test
48052,2,48052,0,Outerwear,test
48058,2,48058,0,Outerwear,test
48062,5,48062,3,Low-top shoes,test
48067,5,48067,3,Low-top shoes,test
48094,5,48094,3,Low-top shoes,test
48097,4,48097,0,Outerwear,test
48109,6,48109,1,Shirts,test
48118,5,48118,3,Low-top shoes,test
48148,5,48148,3,Low-top shoes,test
48162,0,48162,1,Shirts,test
48163,4,48163,0,Outerwear,test
48166,6,48166,1,Shirts,test
48168,1,48168,2,Pants,test
48169,7,48169,3,Low-top shoes,test
48170,2,48170,0,Outerwear,test
48183,2,48183,0,Outerwear,test
48185,7,48185,3,Low-top shoes,test
48187,7,48187,3,Low-top shoes,test
48193,7,48193,3,Low-top shoes,test
48195,3,48195,0,Outerwear,test
48198,0,48198,1,Shirts,test
48199,4,48199,0,Outerwear,test
48202,4,48202,0,Outerwear,test
48216,3,48216,0,Outerwear,test
48220,7,48220,3,Low-top shoes,test
48226,5,48226,3,Low-top shoes,test
48230,5,48230,3,Low-top shoes,test
48235,0,48235,1,Shirts,test
48240,8,48240,4,Accessories,test
48248,4,48248,0,Outerwear,test
48257,1,48257,2,Pants,test
48265,5,48265,3,Low-top shoes,test
48273,3,48273,0,Outerwear,test
48275,5,48275,3,Low-top shoes,test
48282,8,48282,4,Accessories,test
48285,1,48285,2,Pants,test
48289,0,48289,1,Shirts,test
48290,5,48290,3,Low-top shoes,test
48307,1,48307,2,Pants,test
48317,2,48317,0,Outerwear,test
48321,0,48321,1,Shirts,test
48322,1,48322,2,Pants,test
48327,4,48327,0,Outerwear,test
48336,2,48336,0,Outerwear,test
48338,3,48338,0,Outerwear,test
48343,5,48343,3,Low-top shoes,test
48344,1,48344,2,Pants,test
48351,4,48351,0,Outerwear,test
48361,6,48361,1,Shirts,test
48367,3,48367,0,Outerwear,test
48369,2,48369,0,Outerwear,test
48392,7,48392,3,Low-top shoes,test
48398,2,48398,0,Outerwear,test
48403,4,48403,0,Outerwear,test
48405,4,48405,0,Outerwear,test
48406,2,48406,0,Outerwear,test
48409,0,48409,1,Shirts,test
48411,8,48411,4,Accessories,test
48413,4,48413,0,Outerwear,test
48419,2,48419,0,Outerwear,test
48422,2,48422,0,Outerwear,test
48433,3,48433,0,Outerwear,test
48434,7,48434,3,Low-top shoes,test
48435,5,48435,3,Low-top shoes,test
48439,8,48439,4,Accessories,test
48453,6,48453,1,Shirts,test
48459,6,48459,1,Shirts,test
48465,5,48465,3,Low-top shoes,test
48503,4,48503,0,Outerwear,test
48506,1,48506,2,Pants,test
48513,0,48513,1,Shirts,test
48529,1,48529,2,Pants,test
48530,4,48530,0,Outerwear,test
48533,4,48533,0,Outerwear,test
48537,0,48537,1,Shirts,test
48542,5,48542,3,Low-top shoes,test
48543,3,48543,0,Outerwear,test
48544,0,48544,1,Shirts,test
48558,5,48558,3,Low-top shoes,test
48562,7,48562,3,Low-top shoes,test
48567,3,48567,0,Outerwear,test
48582,5,48582,3,Low-top shoes,test
48586,6,48586,1,Shirts,test
48591,8,48591,4,Accessories,test
48600,7,48600,3,Low-top shoes,test
48612,8,48612,4,Accessories,test
48625,1,48625,2,Pants,test
48641,0,48641,1,Shirts,test
48664,5,48664,3,Low-top shoes,test
48690,5,48690,3,Low-top shoes,test
48691,6,48691,1,Shirts,test
48694,4,48694,0,Outerwear,test
48700,6,48700,1,Shirts,test
48709,7,48709,3,Low-top shoes,test
48715,5,48715,3,Low-top shoes,test
48720,8,48720,4,Accessories,test
48734,5,48734,3,Low-top shoes,test
48747,0,48747,1,Shirts,test
48761,3,48761,0,Outerwear,test
48763,6,48763,1,Shirts,test
48766,6,48766,1,Shirts,test
48778,5,48778,3,Low-top shoes,test
48792,8,48792,4,Accessories,test
48806,1,48806,2,Pants,test
48811,6,48811,1,Shirts,test
48812,0,48812,1,Shirts,test
48813,7,48813,3,Low-top shoes,test
48830,3,48830,0,Outerwear,test
48832,1,48832,2,Pants,test
48834,5,48834,3,Low-top shoes,test
48835,1,48835,2,Pants,test
48844,3,48844,0,Outerwear,test
48845,0,48845,1,Shirts,test
48850,2,48850,0,Outerwear,test
48900,6,48900,1,Shirts,test
48908,0,48908,1,Shirts,test
48925,5,48925,3,Low-top shoes,test
48931,0,48931,1,Shirts,test
48936,1,48936,2,Pants,test
48941,8,48941,4,Accessories,test
48942,7,48942,3,Low-top shoes,test
48943,3,48943,0,Outerwear,test
48944,8,48944,4,Accessories,test
48955,3,48955,0,Outerwear,test
48960,0,48960,1,Shirts,test
48962,8,48962,4,Accessories,test
48966,1,48966,2,Pants,test
48974,5,48974,3,Low-top shoes,test
48981,1,48981,2,Pants,test
48995,3,48995,0,Outerwear,test
48997,0,48997,1,Shirts,test
49009,0,49009,1,Shirts,test
49029,1,49029,2,Pants,test
49040,1,49040,2,Pants,test
49047,4,49047,0,Outerwear,test
49051,6,49051,1,Shirts,test
49057,8,49057,4,Accessories,test
49059,6,49059,1,Shirts,test
49065,4,49065,0,Outerwear,test
49084,5,49084,3,Low-top shoes,test
49088,3,49088,0,Outerwear,test
49101,7,49101,3,Low-top shoes,test
49116,7,49116,3,Low-top shoes,test
49144,6,49144,1,Shirts,test
49145,7,49145,3,Low-top shoes,test
49175,8,49175,4,Accessories,test
49189,1,49189,2,Pants,test
49190,8,49190,4,Accessories,test
49204,1,49204,2,Pants,test
49211,0,49211,1,Shirts,test
49212,5,49212,3,Low-top shoes,test
49214,2,49214,0,Outerwear,test
49220,6,49220,1,Shirts,test
49221,1,49221,2,Pants,test
49233,8,49233,4,Accessories,test
49235,0,49235,1,Shirts,test
49249,7,49249,3,Low-top shoes,test
49280,1,49280,2,Pants,test
49299,7,49299,3,Low-top shoes,test
49313,1,49313,2,Pants,test
49334,3,49334,0,Outerwear,test
49342,6,49342,1,Shirts,test
49344,4,49344,0,Outerwear,test
49346,6,49346,1,Shirts,test
49351,0,49351,1,Shirts,test
49352,5,49352,3,Low-top shoes,test
49355,4,49355,0,Outerwear,test
49362,6,49362,1,Shirts,test
49366,2,49366,0,Outerwear,test
49390,2,49390,0,Outerwear,test
49399,8,49399,4,Accessories,test
49401,1,49401,2,Pants,test
49404,1,49404,2,Pants,test
49408,0,49408,1,Shirts,test
49414,6,49414,1,Shirts,test
49433,3,49433,0,Outerwear,test
49439,4,49439,0,Outerwear,test
49444,7,49444,3,Low-top shoes,test
49447,3,49447,0,Outerwear,test
49461,6,49461,1,Shirts,test
49472,5,49472,3,Low-top shoes,test
49477,5,49477,3,Low-top shoes,test
49479,1,49479,2,Pants,test
49497,2,49497,0,Outerwear,test
49503,5,49503,3,Low-top shoes,test
49505,5,49505,3,Low-top shoes,test
49514,5,49514,3,Low-top shoes,test
49519,8,49519,4,Accessories,test
49525,7,49525,3,Low-top shoes,test
49530,2,49530,0,Outerwear,test
49533,3,49533,0,Outerwear,test
49535,2,49535,0,Outerwear,test
49537,6,49537,1,Shirts,test
49545,5,49545,3,Low-top shoes,test
49547,6,49547,1,Shirts,test
49555,7,49555,3,Low-top shoes,test
49567,1,49567,2,Pants,test
49580,7,49580,3,Low-top shoes,test
49582,1,49582,2,Pants,test
49589,1,49589,2,Pants,test
49590,4,49590,0,Outerwear,test
49596,0,49596,1,Shirts,test
49605,6,49605,1,Shirts,test
49626,2,49626,0,Outerwear,test
49628,1,49628,2,Pants,test
49638,0,49638,1,Shirts,test
49646,6,49646,1,Shirts,test
49660,8,49660,4,Accessories,test
49669,7,49669,3,Low-top shoes,test
49674,3,49674,0,Outerwear,test
49676,7,49676,3,Low-top shoes,test
49677,5,49677,3,Low-top shoes,test
49687,7,49687,3,Low-top shoes,test
49690,7,49690,3,Low-top shoes,test
49697,7,49697,3,Low-top shoes,test
49703,8,49703,4,Accessories,test
49707,7,49707,3,Low-top shoes,test
49715,8,49715,4,Accessories,test
49716,7,49716,3,Low-top shoes,test
49722,5,49722,3,Low-top shoes,test
49729,2,49729,0,Outerwear,test
49736,5,49736,3,Low-top shoes,test
49740,0,49740,1,Shirts,test
49747,7,49747,3,Low-top shoes,test
49755,4,49755,0,Outerwear,test
49777,6,49777,1,Shirts,test
49801,2,49801,0,Outerwear,test
49802,3,49802,0,Outerwear,test
49812,8,49812,4,Accessories,test
49821,6,49821,1,Shirts,test
49824,1,49824,2,Pants,test
49830,7,49830,3,Low-top shoes,test
49835,1,49835,2,Pants,test
49836,5,49836,3,Low-top shoes,test
49879,7,49879,3,Low-top shoes,test
49880,5,49880,3,Low-top shoes,test
49884,8,49884,4,Accessories,test
49888,8,49888,4,Accessories,test
49895,1,49895,2,Pants,test
49903,2,49903,0,Outerwear,test
49905,0,49905,1,Shirts,test
49923,0,49923,1,Shirts,test
49926,0,49926,1,Shirts,test
49955,5,49955,3,Low-top shoes,test
49958,0,49958,1,Shirts,test
49965,8,49965,4,Accessories,test
49971,0,49971,1,Shirts,test
49983,4,49983,0,Outerwear,test
49989,6,49989,1,Shirts,test
50006,8,50006,4,Accessories,test
50010,7,50010,3,Low-top shoes,test
50018,3,50018,0,Outerwear,test
50024,8,50024,4,Accessories,test
50027,7,50027,3,Low-top shoes,test
50032,8,50032,4,Accessories,test
50033,1,50033,2,Pants,test
50038,5,50038,3,Low-top shoes,test
50051,7,50051,3,Low-top shoes,test
50056,0,50056,1,Shirts,test
50058,3,50058,0,Outerwear,test
50068,1,50068,2,Pants,test
50070,6,50070,1,Shirts,test
50077,0,50077,1,Shirts,test
50086,6,50086,1,Shirts,test
50088,4,50088,0,Outerwear,test
50093,8,50093,4,Accessories,test
50094,3,50094,0,Outerwear,test
50096,3,50096,0,Outerwear,test
50097,3,50097,0,Outerwear,test
50113,6,50113,1,Shirts,test
50122,7,50122,3,Low-top shoes,test
50124,3,50124,0,Outerwear,test
50128,8,50128,4,Accessories,test
50143,8,50143,4,Accessories,test
50164,5,50164,3,Low-top shoes,test
50184,2,50184,0,Outerwear,test
50190,0,50190,1,Shirts,test
50197,0,50197,1,Shirts,test
50202,4,50202,0,Outerwear,test
50206,7,50206,3,Low-top shoes,test
50207,4,50207,0,Outerwear,test
50208,6,50208,1,Shirts,test
50213,1,50213,2,Pants,test
50217,3,50217,0,Outerwear,test
50220,5,50220,3,Low-top shoes,test
50228,7,50228,3,Low-top shoes,test
50231,8,50231,4,Accessories,test
50243,2,50243,0,Outerwear,test
50249,1,50249,2,Pants,test
50252,0,50252,1,Shirts,test
50256,6,50256,1,Shirts,test
50263,2,50263,0,Outerwear,test
50271,5,50271,3,Low-top shoes,test
50273,0,50273,1,Shirts,test
50275,1,50275,2,Pants,test
50280,2,50280,0,Outerwear,test
50281,6,50281,1,Shirts,test
50284,1,50284,2,Pants,test
50285,7,50285,3,Low-top shoes,test
50287,5,50287,3,Low-top shoes,test
50293,5,50293,3,Low-top shoes,test
50300,6,50300,1,Shirts,test
50311,2,50311,0,Outerwear,test
50314,8,50314,4,Accessories,test
50315,5,50315,3,Low-top shoes,test
50316,1,50316,2,Pants,test
50322,6,50322,1,Shirts,test
50330,5,50330,3,Low-top shoes,test
50344,7,50344,3,Low-top shoes,test
50356,3,50356,0,Outerwear,test
50367,8,50367,4,Accessories,test
50372,0,50372,1,Shirts,test
50379,5,50379,3,Low-top shoes,test
50381,7,50381,3,Low-top shoes,test
50390,7,50390,3,Low-top shoes,test
50391,4,50391,0,Outerwear,test
50408,7,50408,3,Low-top shoes,test
50415,6,50415,1,Shirts,test
50417,3,50417,0,Outerwear,test
50424,8,50424,4,Accessories,test
50458,2,50458,0,Outerwear,test
50460,7,50460,3,Low-top shoes,test
50464,7,50464,3,Low-top shoes,test
50480,2,50480,0,Outerwear,test
50483,2,50483,0,Outerwear,test
50493,3,50493,0,Outerwear,test
50494,4,50494,0,Outerwear,test
50503,5,50503,3,Low-top shoes,test
50511,8,50511,4,Accessories,test
50513,4,50513,0,Outerwear,test
50518,3,50518,0,Outerwear,test
50555,3,50555,0,Outerwear,test
50560,8,50560,4,Accessories,test
50565,5,50565,3,Low-top shoes,test
50574,3,50574,0,Outerwear,test
50585,1,50585,2,Pants,test
50599,5,50599,3,Low-top shoes,test
50605,5,50605,3,Low-top shoes,test
50607,6,50607,1,Shirts,test
50626,5,50626,3,Low-top shoes,test
50632,3,50632,0,Outerwear,test
50633,0,50633,1,Shirts,test
50642,2,50642,0,Outerwear,test
50650,6,50650,1,Shirts,test
50651,4,50651,0,Outerwear,test
50665,7,50665,3,Low-top shoes,test
50675,0,50675,1,Shirts,test
50687,1,50687,2,Pants,test
50690,0,50690,1,Shirts,test
50692,3,50692,0,Outerwear,test
50694,2,50694,0,Outerwear,test
50695,5,50695,3,Low-top shoes,test
50708,8,50708,4,Accessories,test
50718,2,50718,0,Outerwear,test
50722,0,50722,1,Shirts,test
50724,1,50724,2,Pants,test
50729,5,50729,3,Low-top shoes,test
50731,1,50731,2,Pants,test
50736,2,50736,0,Outerwear,test
50737,7,50737,3,Low-top shoes,test
50738,0,50738,1,Shirts,test
50769,1,50769,2,Pants,test
50770,7,50770,3,Low-top shoes,test
50775,7,50775,3,Low-top shoes,test
50777,2,50777,0,Outerwear,test
50787,0,50787,1,Shirts,test
50791,5,50791,3,Low-top shoes,test
50803,7,50803,3,Low-top shoes,test
50804,3,50804,0,Outerwear,test
50807,7,50807,3,Low-top shoes,test
50820,4,50820,0,Outerwear,test
50824,7,50824,3,Low-top shoes,test
50832,1,50832,2,Pants,test
50833,0,50833,1,Shirts,test
50846,6,50846,1,Shirts,test
50854,4,50854,0,Outerwear,test
50869,1,50869,2,Pants,test
50872,7,50872,3,Low-top shoes,test
50873,7,50873,3,Low-top shoes,test
50877,6,50877,1,Shirts,test
50878,2,50878,0,Outerwear,test
50885,1,50885,2,Pants,test
50900,3,50900,0,Outerwear,test
50908,4,50908,0,Outerwear,test
50909,6,50909,1,Shirts,test
50919,8,50919,4,Accessories,test
50923,2,50923,0,Outerwear,test
50945,1,50945,2,Pants,test
50959,0,50959,1,Shirts,test
50968,5,50968,3,Low-top shoes,test
50971,1,50971,2,Pants,test
50983,1,50983,2,Pants,test
50984,5,50984,3,Low-top shoes,test
50993,1,50993,2,Pants,test
50997,5,50997,3,Low-top shoes,test
51002,3,51002,0,Outerwear,test
51003,6,51003,1,Shirts,test
51011,4,51011,0,Outerwear,test
51019,7,51019,3,Low-top shoes,test
51020,4,51020,0,Outerwear,test
51033,8,51033,4,Accessories,test
51038,7,51038,3,Low-top shoes,test
51039,0,51039,1,Shirts,test
51041,6,51041,1,Shirts,test
51045,2,51045,0,Outerwear,test
51055,7,51055,3,Low-top shoes,test
51072,0,51072,1,Shirts,test
51076,2,51076,0,Outerwear,test
51079,5,51079,3,Low-top shoes,test
51090,7,51090,3,Low-top shoes,test
51095,5,51095,3,Low-top shoes,test
51103,2,51103,0,Outerwear,test
51110,0,51110,1,Shirts,test
51119,2,51119,0,Outerwear,test
51124,0,51124,1,Shirts,test
51128,0,51128,1,Shirts,test
51136,0,51136,1,Shirts,test
51138,2,51138,0,Outerwear,test
51150,3,51150,0,Outerwear,test
51159,5,51159,3,Low-top shoes,test
51164,4,51164,0,Outerwear,test
51171,6,51171,1,Shirts,test
51172,7,51172,3,Low-top shoes,test
51174,2,51174,0,Outerwear,test
51184,7,51184,3,Low-top shoes,test
51187,7,51187,3,Low-top shoes,test
51189,1,51189,2,Pants,test
51197,8,51197,4,Accessories,test
51204,4,51204,0,Outerwear,test
51210,7,51210,3,Low-top shoes,test
51212,4,51212,0,Outerwear,test
51216,0,51216,1,Shirts,test
51219,2,51219,0,Outerwear,test
51221,3,51221,0,Outerwear,test
51223,4,51223,0,Outerwear,test
51234,4,51234,0,Outerwear,test
51243,6,51243,1,Shirts,test
51246,5,51246,3,Low-top shoes,test
51253,3,51253,0,Outerwear,test
51256,8,51256,4,Accessories,test
51279,8,51279,4,Accessories,test
51293,4,51293,0,Outerwear,test
51320,1,51320,2,Pants,test
51327,8,51327,4,Accessories,test
51333,8,51333,4,Accessories,test
51338,5,51338,3,Low-top shoes,test
51341,5,51341,3,Low-top shoes,test
51357,0,51357,1,Shirts,test
51364,5,51364,3,Low-top shoes,test
51365,0,51365,1,Shirts,test
51368,5,51368,3,Low-top shoes,test
51369,6,51369,1,Shirts,test
51370,6,51370,1,Shirts,test
51377,7,51377,3,Low-top shoes,test
51382,2,51382,0,Outerwear,test
51410,2,51410,0,Outerwear,test
51416,7,51416,3,Low-top shoes,test
51419,3,51419,0,Outerwear,test
51423,4,51423,0,Outerwear,test
51445,4,51445,0,Outerwear,test
51446,8,51446,4,Accessories,test
51458,6,51458,1,Shirts,test
51460,0,51460,1,Shirts,test
51476,7,51476,3,Low-top shoes,test
51490,5,51490,3,Low-top shoes,test
51499,1,51499,2,Pants,test
51505,7,51505,3,Low-top shoes,test
51507,5,51507,3,Low-top shoes,test
51508,6,51508,1,Shirts,test
51516,7,51516,3,Low-top shoes,test
51525,7,51525,3,Low-top shoes,test
51526,6,51526,1,Shirts,test
51528,3,51528,0,Outerwear,test
51537,6,51537,1,Shirts,test
51546,8,51546,4,Accessories,test
51563,2,51563,0,Outerwear,test
51580,7,51580,3,Low-top shoes,test
51583,0,51583,1,Shirts,test
51591,0,51591,1,Shirts,test
51592,5,51592,3,Low-top shoes,test
51596,1,51596,2,Pants,test
51616,4,51616,0,Outerwear,test
51630,7,51630,3,Low-top shoes,test
51668,1,51668,2,Pants,test
51672,0,51672,1,Shirts,test
51675,2,51675,0,Outerwear,test
51686,0,51686,1,Shirts,test
51688,3,51688,0,Outerwear,test
51707,8,51707,4,Accessories,test
51721,7,51721,3,Low-top shoes,test
51723,7,51723,3,Low-top shoes,test
51724,8,51724,4,Accessories,test
51729,3,51729,0,Outerwear,test
51745,2,51745,0,Outerwear,test
51755,2,51755,0,Outerwear,test
51757,3,51757,0,Outerwear,test
51758,5,51758,3,Low-top shoes,test
51765,5,51765,3,Low-top shoes,test
51767,2,51767,0,Outerwear,test
51769,3,51769,0,Outerwear,test
51780,0,51780,1,Shirts,test
51790,1,51790,2,Pants,test
51791,7,51791,3,Low-top shoes,test
51794,4,51794,0,Outerwear,test
51814,7,51814,3,Low-top shoes,test
51834,3,51834,0,Outerwear,test
51847,8,51847,4,Accessories,test
51853,7,51853,3,Low-top shoes,test
51865,2,51865,0,Outerwear,test
51868,0,51868,1,Shirts,test
51870,3,51870,0,Outerwear,test
51872,8,51872,4,Accessories,test
51891,7,51891,3,Low-top shoes,test
51907,2,51907,0,Outerwear,test
51915,7,51915,3,Low-top shoes,test
51922,5,51922,3,Low-top shoes,test
51928,8,51928,4,Accessories,test
51930,2,51930,0,Outerwear,test
51934,1,51934,2,Pants,test
51935,4,51935,0,Outerwear,test
51936,3,51936,0,Outerwear,test
51937,0,51937,1,Shirts,test
51945,5,51945,3,Low-top shoes,test
51959,7,51959,3,Low-top shoes,test
51962,3,51962,0,Outerwear,test
51996,2,51996,0,Outerwear,test
52004,0,52004,1,Shirts,test
52007,3,52007,0,Outerwear,test
52028,6,52028,1,Shirts,test
52031,7,52031,3,Low-top shoes,test
52043,8,52043,4,Accessories,test
52062,7,52062,3,Low-top shoes,test
52063,1,52063,2,Pants,test
52077,7,52077,3,Low-top shoes,test
52085,8,52085,4,Accessories,test
52095,6,52095,1,Shirts,test
52103,0,52103,1,Shirts,test
52114,4,52114,0,Outerwear,test
52118,4,52118,0,Outerwear,test
52126,3,52126,0,Outerwear,test
52134,1,52134,2,Pants,test
52142,1,52142,2,Pants,test
52151,8,52151,4,Accessories,test
52153,4,52153,0,Outerwear,test
52157,0,52157,1,Shirts,test
52163,6,52163,1,Shirts,test
52169,2,52169,0,Outerwear,test
52170,5,52170,3,Low-top shoes,test
52218,0,52218,1,Shirts,test
52234,3,52234,0,Outerwear,test
52236,1,52236,2,Pants,test
52242,6,52242,1,Shirts,test
52255,2,52255,0,Outerwear,test
52277,5,52277,3,Low-top shoes,test
52278,2,52278,0,Outerwear,test
52282,3,52282,0,Outerwear,test
52293,1,52293,2,Pants,test
52303,8,52303,4,Accessories,test
52310,8,52310,4,Accessories,test
52336,2,52336,0,Outerwear,test
52339,2,52339,0,Outerwear,test
52344,5,52344,3,Low-top shoes,test
52350,4,52350,0,Outerwear,test
52351,2,52351,0,Outerwear,test
52375,2,52375,0,Outerwear,test
52392,0,52392,1,Shirts,test
52400,1,52400,2,Pants,test
52404,5,52404,3,Low-top shoes,test
52418,5,52418,3,Low-top shoes,test
52419,2,52419,0,Outerwear,test
52433,6,52433,1,Shirts,test
52443,8,52443,4,Accessories,test
52444,6,52444,1,Shirts,test
52457,2,52457,0,Outerwear,test
52463,3,52463,0,Outerwear,test
